CustomerID,Age,Gender,Marital_Status,Education,Employment_Type,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Income_Loan_Ratio,Loan_Status
2497,48,Male,Single,Graduate,Self-Employed,2856,7972,335,360,1,Rural,0.3232238805970149,
2498,49,Male,Married,Graduate,Salaried,2514,6610,137,240,1,Semiurban,0.665985401459854,
2499,29,Male,Single,Not Graduate,Self-Employed,11824,2332,284,300,0,Semiurban,0.4984507042253521,
2500,23,Male,Married,Graduate,Salaried,12360,600,281,240,1,Urban,0.4612099644128113,
2501,45,Female,Married,Not Graduate,Self-Employed,2554,5536,56,300,1,Rural,1.4446428571428571,
2502,54,Female,Single,Not Graduate,Self-Employed,3264,5219,341,120,0,Urban,0.2487683284457478,
2503,32,Male,Married,Not Graduate,Salaried,7509,4284,87,360,0,Semiurban,1.3555172413793104,
2504,62,Female,Married,Not Graduate,Self-Employed,5958,988,101,300,0,Semiurban,0.6877227722772277,
2505,29,Male,Single,Not Graduate,Self-Employed,12561,7033,192,240,1,Rural,1.020520833333333,
2506,35,Female,Married,Graduate,Salaried,11104,1881,479,360,1,Urban,0.2710855949895616,
2507,60,Female,Single,Graduate,Salaried,2167,4483,456,360,1,Semiurban,0.1458333333333333,
2508,45,Female,Single,Graduate,Salaried,4870,6384,445,300,1,Semiurban,0.2528988764044944,
2509,25,Female,Single,Graduate,Self-Employed,7476,5901,270,300,1,Rural,0.4954444444444444,
2510,31,Male,Married,Not Graduate,Salaried,2894,6129,477,180,1,Semiurban,0.1891614255765199,
2511,54,Male,Single,Graduate,Salaried,9790,1754,289,180,1,Semiurban,0.3994463667820069,
2512,44,Female,Single,Not Graduate,Self-Employed,5570,2464,192,360,1,Urban,0.4184375,
2513,35,Female,Married,Not Graduate,Salaried,8482,2223,398,180,1,Rural,0.2689698492462311,
2514,58,Male,Single,Graduate,Self-Employed,10113,4482,412,240,1,Rural,0.354247572815534,
2515,28,Female,Married,Graduate,Self-Employed,7099,1494,431,120,1,Rural,0.1993735498839907,
2516,25,Male,Married,Graduate,Salaried,5150,852,98,360,1,Urban,0.6124489795918368,
2517,46,Male,Married,Graduate,Self-Employed,13849,7400,326,120,1,Rural,0.6518098159509202,
2518,38,Male,Married,Not Graduate,Salaried,10824,6806,320,180,1,Semiurban,0.5509375,
2519,26,Female,Single,Not Graduate,Salaried,11394,451,63,300,0,Rural,1.88015873015873,
2520,57,Male,Single,Graduate,Salaried,5120,2324,347,360,1,Semiurban,0.2145244956772334,
2521,33,Female,Single,Not Graduate,Salaried,4690,7396,64,180,1,Rural,1.8884375,
2522,48,Male,Single,Not Graduate,Self-Employed,10289,7338,283,240,1,Rural,0.6228621908127209,
2523,25,Female,Single,Not Graduate,Self-Employed,1891,1758,112,360,0,Urban,0.3258035714285714,
2524,33,Female,Married,Graduate,Salaried,2575,4308,245,360,0,Rural,0.2809387755102041,
2525,37,Female,Single,Not Graduate,Salaried,4150,3353,76,300,1,Rural,0.9872368421052632,
2526,60,Male,Single,Graduate,Self-Employed,3884,4136,142,360,1,Urban,0.5647887323943662,
2527,52,Male,Single,Graduate,Salaried,2309,5241,154,300,1,Semiurban,0.4902597402597403,
2528,49,Female,Married,Not Graduate,Self-Employed,9547,7394,358,180,1,Rural,0.4732122905027933,
2529,23,Female,Married,Not Graduate,Salaried,13001,6437,101,240,1,Rural,1.9245544554455445,
2530,60,Female,Single,Graduate,Self-Employed,7001,4695,368,240,1,Semiurban,0.3178260869565217,
2531,54,Male,Married,Not Graduate,Self-Employed,13430,3338,230,360,0,Urban,0.7290434782608696,
2532,60,Male,Single,Not Graduate,Self-Employed,8395,6120,106,360,0,Rural,1.369339622641509,
2533,47,Male,Single,Graduate,Salaried,2659,2588,169,180,1,Urban,0.310473372781065,
2534,33,Male,Married,Graduate,Salaried,9074,6126,357,300,1,Semiurban,0.4257703081232493,
2535,53,Female,Married,Graduate,Salaried,3031,1782,412,240,1,Semiurban,0.1168203883495145,
2536,26,Female,Single,Graduate,Salaried,6981,5947,92,300,1,Urban,1.4052173913043478,
2537,44,Male,Single,Not Graduate,Salaried,9048,6594,184,180,0,Semiurban,0.850108695652174,
2538,39,Male,Married,Not Graduate,Self-Employed,6476,3520,422,240,1,Semiurban,0.2368720379146919,
2539,36,Female,Single,Graduate,Self-Employed,7195,1779,475,240,1,Rural,0.1889263157894737,
2540,60,Male,Married,Graduate,Self-Employed,12374,3132,309,120,1,Urban,0.5018122977346279,
2541,48,Male,Single,Graduate,Self-Employed,9945,3573,246,180,0,Rural,0.5495121951219513,
2542,53,Male,Married,Not Graduate,Self-Employed,5048,3218,182,180,1,Urban,0.4541758241758242,
2543,61,Male,Single,Graduate,Self-Employed,12877,3757,304,120,1,Rural,0.547171052631579,
2544,33,Male,Single,Not Graduate,Self-Employed,7663,4016,269,300,1,Semiurban,0.4341635687732342,
2545,63,Male,Married,Graduate,Salaried,8171,2837,385,120,1,Urban,0.2859220779220779,
2546,45,Female,Single,Graduate,Self-Employed,6764,2381,90,180,0,Urban,1.0161111111111112,
2547,62,Male,Single,Graduate,Salaried,2731,6000,437,300,0,Urban,0.1997940503432494,
2548,56,Male,Married,Not Graduate,Self-Employed,3923,7034,304,240,0,Urban,0.3604276315789473,
2549,47,Female,Single,Not Graduate,Self-Employed,13267,7309,51,120,1,Semiurban,4.034509803921568,
2550,58,Female,Single,Not Graduate,Salaried,9571,6187,244,300,1,Semiurban,0.6458196721311475,
2551,27,Female,Single,Graduate,Self-Employed,5761,4239,291,300,1,Semiurban,0.3436426116838488,
2552,25,Male,Married,Not Graduate,Salaried,11265,3936,198,300,0,Rural,0.7677272727272727,
2553,63,Female,Married,Not Graduate,Self-Employed,4408,4428,247,120,1,Semiurban,0.3577327935222672,
2554,51,Male,Married,Graduate,Salaried,6212,5093,348,240,1,Rural,0.3248563218390805,
2555,43,Male,Single,Graduate,Self-Employed,8255,7664,294,300,1,Rural,0.5414625850340136,
2556,62,Male,Single,Not Graduate,Salaried,11317,1419,387,120,1,Semiurban,0.3290956072351421,
2557,30,Female,Single,Not Graduate,Salaried,13690,4150,157,180,1,Semiurban,1.1363057324840764,
2558,52,Female,Single,Not Graduate,Self-Employed,5383,1330,442,120,1,Semiurban,0.1518778280542986,
2559,63,Female,Married,Not Graduate,Self-Employed,5015,2917,261,120,1,Rural,0.3039080459770115,
2560,50,Female,Single,Graduate,Salaried,4903,1446,205,120,1,Urban,0.3097073170731707,
2561,59,Female,Single,Graduate,Self-Employed,6098,1440,75,300,1,Semiurban,1.0050666666666668,
2562,51,Male,Single,Graduate,Salaried,6508,3744,131,120,1,Rural,0.7825954198473283,
2563,38,Male,Married,Not Graduate,Self-Employed,7722,2844,132,180,1,Rural,0.8004545454545454,
2564,56,Male,Single,Not Graduate,Salaried,14372,6468,180,300,1,Semiurban,1.1577777777777778,
2565,22,Male,Single,Graduate,Self-Employed,11650,5829,378,180,1,Rural,0.4624074074074074,
2566,34,Female,Single,Graduate,Salaried,5509,5790,149,360,1,Semiurban,0.7583221476510067,
2567,33,Female,Single,Not Graduate,Self-Employed,4235,4175,305,120,1,Rural,0.2757377049180328,
2568,49,Male,Single,Not Graduate,Salaried,5991,7198,98,300,1,Urban,1.3458163265306122,
2569,32,Female,Married,Graduate,Salaried,12866,5080,450,300,0,Rural,0.3988,
2570,59,Female,Single,Graduate,Self-Employed,10093,7279,112,120,1,Semiurban,1.5510714285714289,
2571,22,Male,Single,Graduate,Self-Employed,2474,6701,360,240,1,Urban,0.2548611111111111,
2572,52,Male,Single,Not Graduate,Salaried,1723,864,456,240,1,Semiurban,0.0567324561403508,
2573,33,Female,Single,Not Graduate,Salaried,6113,6860,339,180,1,Rural,0.3826843657817109,
2574,47,Female,Single,Not Graduate,Salaried,8277,5683,154,120,0,Urban,0.9064935064935064,
2575,61,Male,Single,Not Graduate,Salaried,9927,7817,154,120,1,Urban,1.1522077922077922,
2576,37,Male,Single,Not Graduate,Self-Employed,13190,471,374,360,1,Rural,0.3652673796791444,
2577,60,Male,Single,Not Graduate,Salaried,5711,6217,64,240,0,Urban,1.86375,
2578,51,Female,Single,Graduate,Salaried,12926,5672,224,240,1,Urban,0.8302678571428571,
2579,54,Male,Single,Graduate,Salaried,1725,1502,308,120,1,Urban,0.1047727272727272,
2580,44,Male,Married,Not Graduate,Self-Employed,11969,4684,260,180,1,Semiurban,0.6405,
2581,55,Female,Married,Graduate,Salaried,9683,1410,461,120,1,Semiurban,0.2406290672451193,
2582,26,Female,Married,Not Graduate,Self-Employed,5777,3770,308,180,0,Urban,0.3099675324675324,
2583,39,Female,Married,Graduate,Self-Employed,2841,1905,151,240,1,Rural,0.3143046357615894,
2584,50,Female,Single,Not Graduate,Self-Employed,5536,4659,309,360,1,Rural,0.3299352750809061,
2585,27,Female,Married,Graduate,Self-Employed,9901,4001,393,300,1,Semiurban,0.3537404580152671,
2586,30,Male,Married,Graduate,Self-Employed,5227,3504,208,240,0,Rural,0.4197596153846153,
2587,61,Male,Single,Not Graduate,Self-Employed,5428,3483,94,180,1,Urban,0.9479787234042554,
2588,52,Female,Married,Not Graduate,Self-Employed,14681,4562,492,120,1,Rural,0.3911178861788618,
2589,54,Female,Married,Graduate,Salaried,4303,598,350,240,1,Semiurban,0.1400285714285714,
2590,48,Female,Single,Graduate,Salaried,10801,5740,300,360,1,Semiurban,0.5513666666666667,
2591,35,Female,Single,Not Graduate,Self-Employed,8058,991,380,180,1,Urban,0.2381315789473684,
2592,50,Female,Single,Graduate,Salaried,11718,1932,214,120,0,Semiurban,0.6378504672897196,
2593,57,Male,Married,Not Graduate,Salaried,1893,2784,242,300,1,Semiurban,0.1932644628099173,
2594,49,Male,Married,Not Graduate,Self-Employed,8339,3041,58,180,1,Semiurban,1.9620689655172412,
2595,42,Male,Single,Graduate,Salaried,10535,6391,450,120,1,Rural,0.3761333333333333,
2596,24,Male,Single,Not Graduate,Self-Employed,11216,5700,423,300,1,Semiurban,0.3999054373522459,
2597,40,Female,Married,Graduate,Salaried,10295,7287,114,120,1,Rural,1.542280701754386,
2598,52,Male,Single,Graduate,Self-Employed,2081,66,436,300,1,Semiurban,0.049243119266055,
2599,56,Female,Married,Not Graduate,Self-Employed,11631,6716,331,300,1,Semiurban,0.5542900302114804,
2600,24,Female,Single,Graduate,Salaried,1632,3398,230,300,1,Rural,0.218695652173913,
2601,47,Female,Single,Not Graduate,Salaried,4338,2750,464,120,0,Rural,0.1527586206896551,
2602,37,Male,Married,Not Graduate,Self-Employed,4885,469,331,300,1,Urban,0.1617522658610272,
2603,32,Female,Single,Not Graduate,Self-Employed,5270,6636,328,180,1,Urban,0.3629878048780487,
2604,42,Male,Single,Graduate,Self-Employed,3768,1724,79,360,1,Rural,0.6951898734177215,
2605,37,Male,Single,Not Graduate,Salaried,2475,6806,315,360,0,Semiurban,0.2946349206349206,
2606,30,Female,Married,Graduate,Salaried,9105,6429,377,300,0,Urban,0.4120424403183024,
2607,21,Female,Single,Not Graduate,Salaried,8713,3985,266,360,0,Rural,0.4773684210526315,
2608,42,Female,Single,Not Graduate,Salaried,11505,1631,369,360,1,Rural,0.3559891598915989,
2609,46,Male,Single,Not Graduate,Self-Employed,12955,6455,455,300,1,Semiurban,0.4265934065934066,
2610,38,Female,Single,Graduate,Self-Employed,11235,6452,448,300,1,Rural,0.3947991071428571,
2611,34,Male,Single,Graduate,Self-Employed,4335,774,428,180,1,Urban,0.1193691588785046,
2612,49,Female,Single,Not Graduate,Self-Employed,4238,7264,154,240,1,Semiurban,0.7468831168831169,
2613,32,Female,Married,Not Graduate,Salaried,11049,3012,233,120,0,Rural,0.6034763948497854,
2614,56,Male,Married,Graduate,Self-Employed,5634,5232,379,300,1,Rural,0.2867018469656992,
2615,55,Male,Single,Graduate,Self-Employed,11008,6107,197,300,1,Semiurban,0.8687817258883249,
2616,32,Male,Married,Graduate,Salaried,8333,7804,154,360,1,Semiurban,1.0478571428571428,
2617,27,Male,Married,Not Graduate,Salaried,9853,2503,96,180,1,Semiurban,1.2870833333333334,
2618,49,Male,Single,Graduate,Self-Employed,3409,1486,136,360,1,Urban,0.3599264705882353,
2619,31,Male,Married,Not Graduate,Salaried,10819,4019,358,300,1,Urban,0.4144692737430168,
2620,53,Female,Married,Graduate,Self-Employed,13562,4227,486,300,1,Rural,0.3660288065843621,
2621,26,Female,Married,Not Graduate,Salaried,11350,929,178,360,1,Rural,0.6898314606741573,
2622,35,Male,Married,Not Graduate,Salaried,12817,3012,307,300,0,Semiurban,0.5156026058631922,
2623,52,Female,Married,Not Graduate,Self-Employed,3463,5024,363,240,1,Rural,0.233801652892562,
2624,31,Male,Married,Graduate,Salaried,6653,6264,196,120,1,Rural,0.659030612244898,
2625,43,Female,Married,Graduate,Self-Employed,11981,5316,495,120,1,Semiurban,0.3494343434343434,
2626,46,Female,Married,Graduate,Salaried,2466,7973,121,120,1,Urban,0.8627272727272727,
2627,54,Male,Single,Not Graduate,Salaried,2389,1505,189,240,1,Urban,0.206031746031746,
2628,54,Male,Single,Not Graduate,Salaried,4561,4729,459,300,0,Urban,0.20239651416122,
2629,49,Male,Married,Graduate,Salaried,7961,7961,76,360,0,Rural,2.095,
2630,24,Female,Married,Not Graduate,Salaried,7666,2944,78,180,1,Semiurban,1.3602564102564103,
2631,37,Male,Single,Not Graduate,Self-Employed,13321,2819,320,300,1,Urban,0.504375,
2632,55,Female,Married,Not Graduate,Salaried,8467,5158,223,240,1,Rural,0.6109865470852018,
2633,33,Male,Married,Graduate,Self-Employed,12881,6709,302,240,1,Semiurban,0.6486754966887417,
2634,61,Female,Single,Not Graduate,Salaried,12440,6655,434,120,1,Urban,0.4399769585253456,
2635,59,Female,Single,Graduate,Self-Employed,11358,7641,109,300,1,Urban,1.74302752293578,
2636,35,Male,Single,Graduate,Salaried,12758,1184,156,120,1,Semiurban,0.8937179487179487,
2637,49,Female,Married,Graduate,Self-Employed,9601,288,269,180,1,Rural,0.3676208178438662,
2638,49,Female,Married,Graduate,Self-Employed,8879,6343,490,120,1,Rural,0.3106530612244897,
2639,31,Male,Single,Graduate,Salaried,11133,1811,308,180,1,Urban,0.4202597402597403,
2640,52,Female,Single,Not Graduate,Salaried,8780,527,420,240,1,Semiurban,0.2215952380952381,
2641,22,Male,Married,Graduate,Salaried,2567,916,195,120,0,Rural,0.1786153846153846,
2642,34,Male,Single,Graduate,Self-Employed,5723,1708,101,120,1,Semiurban,0.7357425742574257,
2643,40,Male,Married,Graduate,Self-Employed,12615,3574,109,360,0,Semiurban,1.4852293577981652,
2644,42,Male,Married,Not Graduate,Salaried,13945,3319,83,240,0,Urban,2.08,
2645,31,Female,Single,Not Graduate,Salaried,13548,1406,145,360,0,Semiurban,1.0313103448275862,
2646,47,Female,Single,Not Graduate,Self-Employed,10518,1241,138,180,1,Semiurban,0.8521014492753624,
2647,23,Female,Married,Not Graduate,Self-Employed,6107,5206,365,180,1,Semiurban,0.309945205479452,
2648,37,Male,Single,Graduate,Salaried,5485,7249,459,240,1,Rural,0.2774291938997821,
2649,64,Female,Single,Graduate,Self-Employed,11784,3133,280,180,1,Urban,0.53275,
2650,48,Female,Single,Not Graduate,Salaried,4679,798,324,240,1,Urban,0.1690432098765432,
2651,49,Male,Single,Not Graduate,Salaried,6038,1523,295,180,1,Semiurban,0.2563050847457627,
2652,41,Male,Married,Not Graduate,Salaried,13593,7209,160,300,1,Semiurban,1.300125,
2653,36,Female,Married,Not Graduate,Self-Employed,3862,4107,283,120,1,Rural,0.2815901060070671,
2654,57,Male,Married,Graduate,Self-Employed,3724,4928,327,300,1,Urban,0.2645871559633027,
2655,40,Male,Married,Not Graduate,Self-Employed,7871,7913,466,240,1,Rural,0.3387124463519313,
2656,26,Male,Single,Not Graduate,Self-Employed,3226,2888,215,240,1,Urban,0.2843720930232558,
2657,39,Male,Single,Not Graduate,Salaried,11698,2690,177,300,1,Rural,0.8128813559322033,
2658,25,Female,Married,Not Graduate,Self-Employed,7291,4091,286,120,1,Semiurban,0.3979720279720279,
2659,23,Male,Married,Not Graduate,Salaried,9573,7282,340,120,1,Rural,0.495735294117647,
2660,21,Male,Single,Not Graduate,Salaried,9958,1241,156,360,1,Semiurban,0.7178846153846153,
2661,58,Male,Married,Not Graduate,Salaried,8513,5768,177,180,1,Urban,0.8068361581920904,
2662,35,Male,Married,Graduate,Self-Employed,2337,6249,244,360,1,Urban,0.3518852459016393,
2663,54,Male,Single,Graduate,Salaried,6084,690,388,120,1,Semiurban,0.1745876288659794,
2664,55,Male,Married,Graduate,Salaried,14489,527,443,300,1,Urban,0.338961625282167,
2665,45,Male,Single,Graduate,Self-Employed,2186,1495,192,180,0,Rural,0.19171875,
2666,44,Male,Single,Graduate,Salaried,13053,3825,444,300,1,Semiurban,0.3801351351351351,
2667,32,Female,Married,Graduate,Self-Employed,14783,2893,160,360,1,Urban,1.10475,
2668,38,Male,Single,Not Graduate,Self-Employed,1856,892,139,240,1,Rural,0.1976978417266187,
2669,35,Female,Married,Not Graduate,Self-Employed,13507,386,300,300,1,Rural,0.4631,
2670,64,Male,Single,Graduate,Salaried,10563,1249,329,360,1,Urban,0.3590273556231003,
2671,36,Male,Married,Not Graduate,Self-Employed,11665,2528,382,360,1,Urban,0.371544502617801,
2672,47,Male,Married,Graduate,Self-Employed,6147,5873,273,360,1,Rural,0.4402930402930403,
2673,28,Male,Married,Not Graduate,Self-Employed,11502,4503,150,240,1,Semiurban,1.067,
2674,45,Female,Single,Not Graduate,Self-Employed,5918,3528,181,240,1,Urban,0.5218784530386741,
2675,37,Male,Single,Not Graduate,Salaried,12333,5772,62,240,1,Urban,2.9201612903225804,
2676,49,Male,Married,Not Graduate,Self-Employed,11920,897,490,180,1,Semiurban,0.2615714285714285,
2677,28,Female,Single,Not Graduate,Salaried,8142,710,147,240,1,Semiurban,0.6021768707482993,
2678,35,Female,Married,Not Graduate,Self-Employed,4891,3695,169,240,1,Urban,0.5080473372781065,
2679,47,Male,Married,Graduate,Salaried,13870,2686,342,240,0,Semiurban,0.4840935672514619,
2680,27,Female,Single,Graduate,Self-Employed,12042,7188,353,300,1,Rural,0.5447592067988668,
2681,23,Female,Married,Not Graduate,Salaried,5857,5778,248,240,1,Rural,0.4691532258064516,
2682,49,Female,Single,Graduate,Self-Employed,6379,7768,50,180,0,Rural,2.8294,
2683,64,Male,Married,Not Graduate,Salaried,6819,6958,109,360,1,Urban,1.2639449541284404,
2684,44,Male,Single,Graduate,Salaried,14701,5013,299,300,1,Semiurban,0.6593311036789298,
2685,23,Male,Married,Not Graduate,Salaried,4239,6346,189,120,1,Rural,0.56005291005291,
2686,40,Female,Married,Graduate,Self-Employed,14731,4512,198,240,1,Semiurban,0.9718686868686868,
2687,35,Male,Single,Not Graduate,Salaried,12422,415,444,360,1,Rural,0.2891216216216216,
2688,45,Female,Married,Graduate,Salaried,11010,1471,93,360,0,Semiurban,1.3420430107526882,
2689,50,Male,Married,Not Graduate,Salaried,11227,5631,420,300,1,Rural,0.4013809523809524,
2690,34,Male,Single,Graduate,Salaried,6284,4180,235,120,1,Rural,0.4452765957446808,
2691,27,Female,Married,Not Graduate,Self-Employed,12135,4262,157,180,1,Rural,1.0443949044585987,
2692,37,Male,Single,Not Graduate,Salaried,11464,2431,93,360,1,Rural,1.4940860215053764,
2693,64,Female,Married,Not Graduate,Salaried,12901,2515,127,360,1,Rural,1.2138582677165357,
2694,40,Female,Single,Graduate,Salaried,14626,1095,275,360,1,Rural,0.5716727272727272,
2695,56,Male,Married,Graduate,Self-Employed,2377,809,211,360,0,Rural,0.1509952606635071,
2696,29,Female,Married,Graduate,Salaried,4370,3044,330,300,1,Rural,0.2246666666666666,
2697,58,Male,Married,Not Graduate,Salaried,12892,5640,302,120,1,Rural,0.6136423841059603,
2698,42,Male,Single,Graduate,Salaried,13836,5912,181,360,1,Semiurban,1.091049723756906,
2699,22,Female,Single,Not Graduate,Salaried,13439,6616,497,180,1,Semiurban,0.4035211267605634,
2700,44,Male,Single,Graduate,Self-Employed,12528,992,421,180,1,Urban,0.3211401425178147,
2701,28,Female,Single,Graduate,Salaried,1792,1281,424,240,1,Rural,0.0724764150943396,
2702,31,Male,Married,Graduate,Salaried,11343,4370,193,360,1,Semiurban,0.8141450777202073,
2703,33,Male,Married,Graduate,Self-Employed,14323,1773,315,360,1,Semiurban,0.510984126984127,
2704,37,Male,Single,Not Graduate,Self-Employed,14098,7187,158,360,1,Semiurban,1.3471518987341773,
2705,28,Male,Single,Graduate,Self-Employed,10228,3561,243,360,1,Semiurban,0.5674485596707819,
2706,41,Male,Single,Graduate,Salaried,4186,3816,84,360,1,Semiurban,0.9526190476190476,
2707,38,Female,Married,Not Graduate,Self-Employed,1733,6633,439,180,1,Semiurban,0.1905694760820045,
2708,50,Female,Single,Not Graduate,Salaried,12344,1756,324,120,1,Urban,0.4351851851851852,
2709,38,Female,Single,Graduate,Self-Employed,3874,2373,236,120,0,Semiurban,0.2647033898305084,
2710,51,Female,Married,Graduate,Salaried,3772,2576,486,240,1,Urban,0.1306172839506172,
2711,58,Female,Married,Not Graduate,Self-Employed,2466,891,292,180,1,Urban,0.1149657534246575,
2712,52,Female,Single,Not Graduate,Salaried,2389,4184,313,360,0,Rural,0.21,
2713,31,Male,Married,Not Graduate,Self-Employed,5363,6629,59,120,0,Rural,2.032542372881356,
2714,45,Male,Single,Graduate,Salaried,7654,707,215,300,1,Rural,0.3888837209302325,
2715,53,Female,Married,Graduate,Salaried,4900,2397,78,300,1,Semiurban,0.9355128205128204,
2716,58,Female,Single,Graduate,Salaried,9726,7251,320,300,1,Rural,0.53053125,
2717,61,Male,Single,Not Graduate,Salaried,6042,4482,136,360,0,Semiurban,0.7738235294117647,
2718,28,Male,Single,Not Graduate,Salaried,5023,2134,72,360,1,Semiurban,0.9940277777777776,
2719,31,Male,Single,Not Graduate,Salaried,3263,2354,259,240,1,Rural,0.2168725868725868,
2720,42,Female,Married,Graduate,Salaried,4791,5969,95,240,1,Rural,1.1326315789473684,
2721,44,Female,Married,Not Graduate,Salaried,3988,5273,77,240,1,Urban,1.2027272727272726,
2722,61,Female,Married,Graduate,Self-Employed,12392,4535,75,300,1,Urban,2.256933333333333,
2723,37,Male,Married,Not Graduate,Salaried,3058,6883,315,360,1,Semiurban,0.3155873015873016,
2724,32,Male,Single,Graduate,Salaried,6190,6407,224,300,1,Semiurban,0.5623660714285714,
2725,52,Female,Single,Graduate,Self-Employed,7621,976,53,240,1,Rural,1.6220754716981132,
2726,35,Female,Married,Not Graduate,Salaried,3776,734,360,360,1,Rural,0.1252777777777777,
2727,36,Male,Married,Graduate,Self-Employed,13698,2468,371,180,1,Urban,0.4357412398921833,
2728,42,Male,Married,Not Graduate,Salaried,5939,2540,116,120,1,Rural,0.730948275862069,
2729,48,Male,Married,Graduate,Self-Employed,2603,632,184,120,1,Semiurban,0.1758152173913043,
2730,40,Male,Married,Not Graduate,Self-Employed,9020,5088,104,240,1,Rural,1.3565384615384617,
2731,53,Female,Single,Not Graduate,Salaried,11111,6554,80,300,0,Urban,2.208125,
2732,30,Male,Single,Graduate,Self-Employed,6909,4268,123,180,1,Semiurban,0.90869918699187,
2733,60,Male,Single,Not Graduate,Salaried,11170,4099,68,360,0,Urban,2.2454411764705884,
2734,52,Male,Married,Graduate,Salaried,13606,2901,205,300,1,Urban,0.805219512195122,
2735,53,Female,Married,Not Graduate,Salaried,13434,1663,386,240,0,Semiurban,0.3911139896373057,
2736,22,Female,Married,Not Graduate,Salaried,14939,7129,205,300,1,Urban,1.0764878048780488,
2737,53,Male,Married,Not Graduate,Self-Employed,9369,2015,196,240,1,Rural,0.5808163265306122,
2738,53,Male,Single,Not Graduate,Salaried,4456,5591,136,120,1,Rural,0.73875,
2739,61,Male,Single,Graduate,Self-Employed,9210,3181,69,120,1,Urban,1.7957971014492753,
2740,33,Female,Married,Not Graduate,Self-Employed,7517,5156,318,300,1,Rural,0.3985220125786163,
2741,50,Female,Single,Not Graduate,Salaried,11074,4063,382,180,1,Urban,0.3962565445026178,
2742,53,Female,Single,Graduate,Salaried,12266,2630,92,360,1,Rural,1.6191304347826088,
2743,33,Male,Married,Graduate,Salaried,4884,3872,444,240,1,Urban,0.1972072072072072,
2744,46,Female,Married,Graduate,Salaried,11261,1054,481,360,0,Rural,0.256029106029106,
2745,42,Male,Married,Graduate,Self-Employed,11586,380,448,120,1,Semiurban,0.2670982142857143,
2746,59,Male,Married,Graduate,Salaried,11935,5387,450,180,1,Semiurban,0.3849333333333333,
2747,22,Male,Married,Graduate,Self-Employed,11558,3082,487,180,1,Rural,0.3006160164271047,
2748,58,Female,Married,Not Graduate,Salaried,1528,2391,355,360,1,Urban,0.1103943661971831,
2749,59,Male,Single,Graduate,Salaried,10397,7711,77,120,1,Rural,2.351688311688312,
2750,46,Female,Single,Not Graduate,Salaried,10712,1592,309,360,1,Urban,0.3981877022653721,
2751,35,Female,Married,Graduate,Salaried,11755,4261,71,300,1,Rural,2.255774647887324,
2752,54,Male,Single,Not Graduate,Self-Employed,11138,2747,424,180,1,Rural,0.3274764150943396,
2753,62,Male,Married,Not Graduate,Self-Employed,9256,2389,150,180,1,Semiurban,0.7763333333333333,
2754,64,Female,Married,Not Graduate,Salaried,8448,3553,88,300,1,Urban,1.36375,
2755,60,Male,Married,Graduate,Self-Employed,13356,5138,339,120,1,Urban,0.5455457227138643,
2756,31,Female,Married,Graduate,Self-Employed,12679,5747,402,180,1,Urban,0.4583582089552239,
2757,23,Male,Single,Graduate,Salaried,7255,3027,349,240,1,Urban,0.2946131805157593,
2758,26,Female,Married,Graduate,Salaried,5102,1207,219,240,0,Urban,0.2880821917808219,
2759,29,Female,Single,Not Graduate,Self-Employed,6562,3853,345,120,0,Semiurban,0.3018840579710145,
2760,26,Female,Married,Graduate,Self-Employed,13377,544,402,300,1,Rural,0.3462935323383084,
2761,29,Female,Married,Not Graduate,Self-Employed,9571,3081,445,360,1,Urban,0.284314606741573,
2762,59,Male,Married,Not Graduate,Self-Employed,8744,3663,179,120,1,Urban,0.6931284916201117,
2763,51,Male,Single,Graduate,Salaried,7872,2239,205,360,0,Rural,0.4932195121951219,
2764,52,Female,Married,Graduate,Salaried,8605,2367,123,120,1,Semiurban,0.8920325203252033,
2765,61,Female,Married,Graduate,Self-Employed,13060,3773,391,240,0,Semiurban,0.4305115089514066,
2766,32,Male,Married,Not Graduate,Salaried,5081,2627,139,300,1,Semiurban,0.5545323741007194,
2767,28,Male,Single,Graduate,Self-Employed,4262,6618,116,240,1,Rural,0.9379310344827586,
2768,28,Male,Single,Not Graduate,Self-Employed,13729,3931,285,300,1,Rural,0.6196491228070176,
2769,48,Male,Single,Graduate,Salaried,2072,6780,249,360,1,Semiurban,0.3555020080321285,
2770,40,Male,Married,Not Graduate,Self-Employed,9205,2474,381,120,1,Semiurban,0.3065354330708661,
2771,27,Male,Single,Graduate,Self-Employed,13780,3130,276,180,1,Rural,0.6126811594202899,
2772,31,Female,Married,Graduate,Salaried,2114,3507,397,180,1,Semiurban,0.1415869017632242,
2773,40,Male,Single,Not Graduate,Salaried,5550,96,282,300,1,Urban,0.2002127659574468,
2774,36,Male,Single,Graduate,Self-Employed,1825,6639,315,300,0,Rural,0.2686984126984127,
2775,24,Female,Married,Graduate,Self-Employed,5240,3858,135,240,1,Semiurban,0.6739259259259259,
2776,26,Male,Single,Graduate,Salaried,1858,2708,151,180,0,Urban,0.3023841059602649,
2777,42,Male,Married,Graduate,Self-Employed,5277,5397,490,240,0,Rural,0.2178367346938775,
2778,46,Male,Married,Graduate,Self-Employed,7406,3336,263,360,1,Rural,0.4084410646387832,
2779,23,Male,Single,Graduate,Salaried,12063,6152,157,180,1,Urban,1.1601910828025477,
